sale_id,timestamp,year,month_num,day,hour,user_id,item_id,department,role,state,product_line,category,subcategory,line_type,quantity,price,amount,budget,variance,spend_to_budget_ratio,days_past_due,aging_bucket,dept_total_opex
S000448,2025-03-01,2025,3,1,0,U0026,I0035,Sales,SDR,New York,Subscriptions,software_services,Subscriptions,expense,1,1567.8,12401.73,13151.5,-837.45,0.9429896571674421,5,1-30,165634.36000000002
S000735,2025-07-20,2025,7,20,0,U0025,I0002,Marketing,Specialist,New York,Standard,people,Payroll,expense,2,1489.98,4668.89,4371.99,566.84,1.067909207355249,12,1-30,300389.31
S000624,2025-05-21,2025,5,21,0,U0018,I0038,Engineering,Backend,New York,Standard,software_services,Software,expense,2,216.5,440.54,470.46,-21.17,0.9364072407749557,0,current,731138.8
S000532,2025-01-09,2025,1,9,0,U0005,I0024,Engineering,Frontend,New York,Standard,operations,Travel,expense,2,719.84,1504.59,1431.78,142.97,1.0508488524118929,0,current,755646.49
S000691,2025-02-11,2025,2,11,0,U0005,I0035,Engineering,Frontend,New York,Subscriptions,software_services,Subscriptions,expense,2,1567.8,39156.07,37198.64,3743.0,1.0526211506399585,0,current,466183.24
S000551,2025-05-01,2025,5,1,0,U0001,I0038,Engineering,Frontend,Illinois,Standard,software_services,Software,expense,3,216.5,681.98,705.76,-41.6,0.966307415590972,5,1-30,731138.8
S000692,2025-05-18,2025,5,18,0,U0006,I0039,Engineering,Data,Texas,Standard,operations,Travel,expense,1,220.18,228.47,231.07,1.22,0.9887216489465698,0,current,731138.8
S000741,2025-05-22,2025,5,22,0,U0011,I0001,Marketing,Manager,California,Subscriptions,software_services,Subscriptions,expense,1,2389.68,18728.01,16669.95,1475.78,1.123459801834641,2,1-30,396244.52
S000028,2025-01-07,2025,1,7,0,U0010,I0021,Sales,AE,Kansas,Standard,operations,Other,expense,3,156.46,313.57,321.35,-12.92,0.9757915283333211,20,1-30,149523.74
S000453,2025-06-16,2025,6,16,0,U0002,I0010,Sales,AE,Texas,Subscriptions,software_services,Subscriptions,expense,2,1516.04,21231.15,23300.68,-987.26,0.9111816180576889,16,1-30,401655.33
S000217,2025-02-24,2025,2,24,0,U0014,I0008,Engineering,Backend,California,Standard,revenue,AddOnRevenue,revenue,3,2400.98,3331.99,3273.96,-63.71,1.0177247125804836,32,31-60,466183.24
S000249,2025-04-08,2025,4,8,0,U0009,I0028,Sales,SDR,Florida,Subscriptions,software_services,Subscriptions,expense,1,418.27,3260.64,3650.25,-288.97,0.8932653166261572,10,1-30,149412.36
S000190,2025-04-12,2025,4,12,0,U0010,I0042,Sales,AE,Kansas,Standard,operations,Travel,expense,1,674.51,573.55,575.99,-48.33,0.9957574734168995,2,1-30,149412.36
S000659,2025-03-26,2025,3,26,0,U0010,I0015,Sales,AE,Kansas,Standard,software_services,Software,expense,2,205.19,288.7,303.81,-30.19,0.9502613440485678,0,current,165634.36000000002
S000392,2025-03-13,2025,3,13,0,U0021,I0036,Engineering,Data,Louisiana,Standard,revenue,AddOnRevenue,revenue,3,730.52,494.51,498.95,5.83,0.9911013127567893,11,1-30,466495.3
S000518,2025-08-10,2025,8,10,0,U0015,I0020,Marketing,Specialist,Vermont,Standard,revenue,AddOnRevenue,revenue,2,1968.66,8160.03,8792.56,-508.22,0.9280607695597187,0,current,143517.78
S000071,2025-06-14,2025,6,14,0,U0010,I0023,Sales,AE,Kansas,Standard,operations,Travel,expense,1,778.02,743.8,678.12,106.82,1.0968615581214758,0,current,401655.33
S000288,2025-02-12,2025,2,12,0,U0001,I0032,Engineering,Frontend,Illinois,Standard,operations,Other,expense,1,194.15,145.51,151.39,-15.05,0.9611197036125867,0,current,466183.24
S000668,2025-06-18,2025,6,18,0,U0001,I0044,Engineering,Frontend,Illinois,Standard,operations,Other,expense,3,76.23,208.27,206.25,9.55,1.00976904579694,0,current,288325.66000000003
S000618,2025-05-04,2025,5,4,0,U0002,I0011,Sales,AE,Texas,Subscriptions,software_services,Subscriptions,expense,2,1301.15,22993.13,21966.09,2074.63,1.0467554380511392,3,1-30,186541.83000000002
S000555,2025-07-04,2025,7,4,0,U0016,I0041,Engineering,Frontend,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,1480.31,29704.05,28526.38,-1215.64,1.041283547665183,1,1-30,249661.24000000002
S000022,2025-09-22,2025,9,22,0,U0012,I0037,Engineering,Backend,Tennessee,Standard,operations,Other,expense,3,43.39,161.16,159.88,0.32,1.007999580678672,12,1-30,433946.04000000004
S000780,2025-07-05,2025,7,5,0,U0024,I0002,Engineering,Frontend,Tennessee,Standard,people,Payroll,expense,3,1489.98,8691.69,8970.4,-842.91,0.9689302753226442,0,current,249661.24000000002
S000785,2025-08-18,2025,8,18,0,U0017,I0033,Marketing,Manager,Tennessee,Subscriptions,software_services,Subscriptions,expense,3,1179.73,32695.02,34204.94,-2463.83,0.9558567242726199,21,1-30,143517.78
S000451,2025-05-28,2025,5,28,0,U0028,I0013,Support,Agent,New York,Standard,people,Payroll,expense,1,1858.96,1839.39,1967.46,30.79,0.9349032714918247,0,current,76628.45999999999
S000509,2025-02-10,2025,2,10,0,U0014,I0026,Engineering,Backend,California,Subscriptions,software_services,Subscriptions,expense,1,825.52,8573.9,9383.39,-1349.13,0.9137322868996148,15,1-30,466183.24
S000369,2025-02-15,2025,2,15,0,U0006,I0050,Engineering,Data,Texas,Standard,operations,Other,expense,2,45.16,93.81,91.56,-0.95,1.0246148455969017,0,current,466183.24
S000336,2025-06-28,2025,6,28,0,U0026,I0002,Sales,SDR,New York,Standard,people,Payroll,expense,3,1489.98,7369.14,7190.13,216.68,1.024896146713469,0,current,401655.33
S000565,2025-08-04,2025,8,4,0,U0026,I0005,Sales,SDR,New York,Standard,operations,Other,expense,2,36.95,43.71,43.8,-4.89,0.9979828806732995,0,current,159470.1
S000220,2025-03-26,2025,3,26,0,U0015,I0044,Marketing,Specialist,Vermont,Standard,operations,Other,expense,3,76.23,273.05,249.21,30.2,1.0956477403865876,6,1-30,105774.01
S000234,2025-01-09,2025,1,9,0,U0017,I0043,Marketing,Manager,Tennessee,Standard,people,Payroll,expense,2,1960.48,2799.22,2985.41,-29.31,0.9376341265152915,0,current,138890.43
S000224,2025-09-09,2025,9,9,0,U0011,I0006,Marketing,Manager,California,Standard,software_services,Software,expense,2,391.47,636.58,627.44,56.04,1.014561570842369,17,1-30,58396.86
S000477,2025-01-06,2025,1,6,0,U0019,I0012,Marketing,Manager,Florida,Subscriptions,software_services,Subscriptions,expense,3,2802.27,60120.1,58620.83,1925.09,1.0255756850959596,1,1-30,138890.43
S000415,2025-06-29,2025,6,29,0,U0021,I0037,Engineering,Data,Louisiana,Standard,operations,Other,expense,3,43.39,79.18,77.04,-5.31,1.0277620037139712,7,1-30,288325.66000000003
S000289,2025-07-25,2025,7,25,0,U0007,I0027,Support,Agent,Washington,Standard,operations,Travel,expense,2,400.04,575.57,552.32,-3.16,1.0421063479568817,38,31-60,140311.24
S000664,2025-01-07,2025,1,7,0,U0026,I0037,Sales,SDR,New York,Standard,operations,Other,expense,1,43.39,25.92,24.67,0.93,1.0505830206853324,3,1-30,149523.74
S000519,2025-02-27,2025,2,27,0,U0014,I0021,Engineering,Backend,California,Standard,operations,Other,expense,1,156.46,169.41,160.84,13.12,1.0532842587360023,29,1-30,466183.24
S000161,2025-07-17,2025,7,17,0,U0028,I0015,Support,Agent,New York,Standard,software_services,Software,expense,2,205.19,286.34,297.17,-16.77,0.963535653181317,11,1-30,140311.24
S000562,2025-05-12,2025,5,12,0,U0016,I0016,Engineering,Frontend,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,913.54,13805.35,14568.05,43.23,0.9476454139616772,11,1-30,731138.8
S000367,2025-07-24,2025,7,24,0,U0015,I0031,Marketing,Specialist,Vermont,Standard,revenue,AddOnRevenue,revenue,2,2285.33,3066.13,3142.83,110.33,0.9755952437771054,0,current,300389.31
S000348,2025-08-21,2025,8,21,0,U0016,I0030,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,3,289.07,554.45,548.55,48.73,1.0107549067909518,10,1-30,464347.05
S000771,2025-05-31,2025,5,31,0,U0022,I0050,Sales,AE,Vermont,Standard,operations,Other,expense,1,45.16,48.08,52.72,-8.4,0.9120045564021777,1,1-30,186541.83000000002
S000666,2025-05-21,2025,5,21,0,U0018,I0022,Engineering,Backend,New York,Subscriptions,software_services,Subscriptions,expense,1,1257.22,13996.29,14608.39,204.08,0.9580990409787158,8,1-30,731138.8
S000480,2025-02-13,2025,2,13,0,U0020,I0003,Sales,SDR,Illinois,Subscriptions,software_services,Subscriptions,expense,1,2618.21,19258.2,19660.15,-362.3,0.9795550454895605,16,1-30,165958.51
S000259,2025-04-03,2025,4,3,0,U0001,I0018,Engineering,Frontend,Illinois,Standard,revenue,AddOnRevenue,revenue,2,378.69,471.17,445.97,18.77,1.0565060430073772,0,current,342370.18
S000569,2025-02-03,2025,2,3,0,U0011,I0041,Marketing,Manager,California,Subscriptions,software_services,Subscriptions,expense,3,1480.31,30339.69,30178.0,-1778.92,1.0053577536419662,10,1-30,113070.69
S000053,2025-05-26,2025,5,26,0,U0009,I0031,Sales,SDR,Florida,Standard,revenue,AddOnRevenue,revenue,1,2285.33,1427.4,1370.66,44.6,1.0413961157398626,3,1-30,186541.83000000002
S000506,2025-02-03,2025,2,3,0,U0023,I0021,Marketing,Manager,Louisiana,Standard,operations,Other,expense,3,156.46,146.25,148.6,6.27,0.9842105256922498,11,1-30,113070.69
S000614,2025-03-18,2025,3,18,0,U0010,I0035,Sales,AE,Kansas,Subscriptions,software_services,Subscriptions,expense,1,1567.8,12230.75,12916.66,-1436.12,0.9468976870576723,4,1-30,165634.36000000002
S000095,2025-06-27,2025,6,27,0,U0027,I0007,Support,Lead,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,2355.08,27266.41,26548.11,1862.43,1.0270565805402265,9,1-30,52264.88
S000484,2025-02-08,2025,2,8,0,U0026,I0005,Sales,SDR,New York,Standard,operations,Other,expense,2,36.95,53.88,57.78,-4.74,0.9324789290972307,2,1-30,165958.51
S000713,2025-05-21,2025,5,21,0,U0016,I0001,Engineering,Frontend,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,2389.68,36614.26,37903.1,-1766.27,0.9659965422985795,9,1-30,731138.8
S000766,2025-05-01,2025,5,1,0,U0005,I0038,Engineering,Frontend,New York,Standard,software_services,Software,expense,1,216.5,289.01,278.66,11.62,1.0371302479617646,4,1-30,731138.8
S000105,2025-05-18,2025,5,18,0,U0012,I0036,Engineering,Backend,Tennessee,Standard,revenue,AddOnRevenue,revenue,1,730.52,187.61,182.71,-5.65,1.0268184554758908,9,1-30,731138.8
S000765,2025-04-30,2025,4,30,0,U0028,I0044,Support,Agent,New York,Standard,operations,Other,expense,2,76.23,90.03,86.75,7.19,1.0378559184337222,6,1-30,64728.380000000005
S000613,2025-05-17,2025,5,17,0,U0025,I0025,Marketing,Specialist,New York,Standard,people,Payroll,expense,1,2101.09,2800.05,3100.61,-485.69,0.9030623686498237,17,1-30,396244.52
S000354,2025-01-20,2025,1,20,0,U0004,I0015,Engineering,Data,Washington,Standard,software_services,Software,expense,1,205.19,170.02,168.13,7.51,1.0112148653590798,8,1-30,755646.49
S000737,2025-06-16,2025,6,16,0,U0025,I0026,Marketing,Specialist,New York,Subscriptions,software_services,Subscriptions,expense,2,825.52,11792.7,12856.85,-752.33,0.9172313748006408,8,1-30,160345.14
S000781,2025-05-10,2025,5,10,0,U0016,I0025,Engineering,Frontend,Louisiana,Standard,people,Payroll,expense,3,2101.09,22968.8,23670.55,1841.27,0.97035370648398,7,1-30,731138.8
S000525,2025-02-06,2025,2,6,0,U0028,I0033,Support,Agent,New York,Subscriptions,software_services,Subscriptions,expense,2,1179.73,16660.31,15884.61,808.45,1.0488332684989066,12,1-30,142149.41
S000535,2025-09-09,2025,9,9,0,U0025,I0017,Marketing,Specialist,New York,Standard,software_services,Software,expense,1,244.1,237.11,250.58,-3.16,0.9462355809889312,0,current,58396.86
S000242,2025-07-18,2025,7,18,0,U0015,I0014,Marketing,Specialist,Vermont,Standard,operations,Other,expense,3,168.1,552.68,529.44,-14.7,1.04390292894541,13,1-30,300389.31
S000334,2025-07-12,2025,7,12,0,U0012,I0047,Engineering,Backend,Tennessee,Standard,software_services,Software,expense,1,185.62,215.97,208.3,2.68,1.0368418265460027,14,1-30,249661.24000000002
S000072,2025-04-06,2025,4,6,0,U0023,I0003,Marketing,Manager,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,2618.21,29777.59,29504.2,1195.27,1.009266282470769,1,1-30,133936.1
S000475,2025-07-21,2025,7,21,0,U0017,I0020,Marketing,Manager,Tennessee,Standard,revenue,AddOnRevenue,revenue,1,1968.66,589.97,585.63,7.28,1.0074108225329987,0,current,300389.31
S000357,2025-04-05,2025,4,5,0,U0002,I0015,Sales,AE,Texas,Standard,software_services,Software,expense,2,205.19,275.24,279.42,-20.93,0.9850173467972317,8,1-30,149412.36
S000007,2025-07-30,2025,7,30,0,U0024,I0031,Engineering,Frontend,Tennessee,Standard,revenue,AddOnRevenue,revenue,2,2285.33,4202.0,4128.33,-176.47,1.017844988167128,9,1-30,249661.24000000002
S000524,2025-03-08,2025,3,8,0,U0020,I0019,Sales,SDR,Illinois,Standard,people,Payroll,expense,1,2189.74,3452.34,3610.49,-265.11,0.956197026794471,0,current,165634.36000000002
S000404,2025-05-16,2025,5,16,0,U0016,I0029,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,1,104.0,55.89,54.42,-3.15,1.0270565419109021,0,current,731138.8
S000654,2025-03-11,2025,3,11,0,U0006,I0032,Engineering,Data,Texas,Standard,operations,Other,expense,2,194.15,364.41,343.79,30.04,1.0599864890172086,10,1-30,466495.3
S000501,2025-09-14,2025,9,14,0,U0006,I0008,Engineering,Data,Texas,Standard,revenue,AddOnRevenue,revenue,1,2400.98,877.23,909.63,24.83,0.9643811219946572,10,1-30,433946.04000000004
S000528,2025-03-23,2025,3,23,0,U0009,I0005,Sales,SDR,Florida,Standard,operations,Other,expense,2,36.95,41.16,44.31,-4.84,0.9288974116929934,10,1-30,165634.36000000002
S000529,2025-04-05,2025,4,5,0,U0025,I0018,Marketing,Specialist,New York,Standard,revenue,AddOnRevenue,revenue,1,378.69,378.38,370.61,16.85,1.02096543536332,15,1-30,133936.1
S000761,2025-04-04,2025,4,4,0,U0007,I0046,Support,Agent,Washington,Subscriptions,software_services,Subscriptions,expense,3,2472.86,49696.46,48632.21,3659.63,1.0218836650096552,8,1-30,64728.380000000005
S000062,2025-03-20,2025,3,20,0,U0006,I0049,Engineering,Data,Texas,Standard,revenue,AddOnRevenue,revenue,1,2110.99,1120.86,1110.47,56.61,1.0093563986420164,15,1-30,466495.3
S000604,2025-07-04,2025,7,4,0,U0023,I0034,Marketing,Manager,Louisiana,Standard,people,Payroll,expense,2,1366.83,2680.28,2648.85,-148.96,1.0118669051896922,0,current,300389.31
S000446,2025-04-30,2025,4,30,0,U0022,I0021,Sales,AE,Vermont,Standard,operations,Other,expense,3,156.46,667.46,706.76,-11.42,0.9443977872820399,21,1-30,149412.36
S000063,2025-08-12,2025,8,12,0,U0021,I0031,Engineering,Data,Louisiana,Standard,revenue,AddOnRevenue,revenue,1,2285.33,486.35,520.58,-80.1,0.9342464174574513,0,current,464347.05
S000432,2025-03-26,2025,3,26,0,U0019,I0027,Marketing,Manager,Florida,Standard,operations,Travel,expense,2,400.04,820.56,853.47,35.09,0.9614384916882681,3,1-30,105774.01
S000038,2025-07-20,2025,7,20,0,U0009,I0014,Sales,SDR,Florida,Standard,operations,Other,expense,3,168.1,406.75,408.73,40.58,0.9951356700793257,25,1-30,428190.42
S000678,2025-03-11,2025,3,11,0,U0022,I0025,Sales,AE,Vermont,Standard,people,Payroll,expense,3,2101.09,15716.95,14892.16,1501.1,1.055383866974188,5,1-30,165634.36000000002
S000630,2025-08-11,2025,8,11,0,U0002,I0002,Sales,AE,Texas,Standard,people,Payroll,expense,3,1489.98,6960.77,6718.17,-271.51,1.036110085448323,3,1-30,159470.1
S000665,2025-04-30,2025,4,30,0,U0003,I0002,Engineering,Data,Illinois,Standard,people,Payroll,expense,1,1489.98,3295.61,3251.18,450.24,1.0136660628268437,19,1-30,342370.18
S000129,2025-03-15,2025,3,15,0,U0020,I0004,Sales,SDR,Illinois,Standard,people,Payroll,expense,3,1955.26,8377.51,8287.5,5.37,1.0108615597405262,0,current,165634.36000000002
S000786,2025-02-18,2025,2,18,0,U0020,I0023,Sales,SDR,Illinois,Standard,operations,Travel,expense,3,778.02,2434.67,2415.98,-315.54,1.007739612226192,0,current,165958.51
S000564,2025-03-19,2025,3,19,0,U0001,I0019,Engineering,Frontend,Illinois,Standard,people,Payroll,expense,3,2189.74,9897.58,10556.09,43.89,0.9376186100428103,21,1-30,466495.3
S000166,2025-03-26,2025,3,26,0,U0007,I0016,Support,Agent,Washington,Subscriptions,software_services,Subscriptions,expense,1,913.54,6888.21,6819.07,-103.19,1.0101387524126184,9,1-30,38145.840000000004
S000550,2025-08-21,2025,8,21,0,U0021,I0007,Engineering,Data,Louisiana,Subscriptions,software_services,Subscriptions,expense,1,2355.08,14122.11,14006.2,720.84,1.008275773100838,14,1-30,464347.05
S000008,2025-05-16,2025,5,16,0,U0025,I0006,Marketing,Specialist,New York,Standard,software_services,Software,expense,2,391.47,527.92,530.04,-46.65,0.9960140894546802,0,current,396244.52
S000710,2025-07-15,2025,7,15,0,U0009,I0024,Sales,SDR,Florida,Standard,operations,Travel,expense,1,719.84,929.36,938.0,-67.71,0.9907943533941418,0,current,428190.42
S000039,2025-09-17,2025,9,17,0,U0026,I0012,Sales,SDR,New York,Subscriptions,software_services,Subscriptions,expense,1,2802.27,20545.17,19390.34,1424.74,1.0595571476544432,9,1-30,257876.11000000002
S000622,2025-06-17,2025,6,17,0,U0018,I0047,Engineering,Backend,New York,Standard,software_services,Software,expense,2,185.62,364.85,398.02,-16.75,0.9166621033504881,0,current,288325.66000000003
S000401,2025-03-03,2025,3,3,0,U0011,I0033,Marketing,Manager,California,Subscriptions,software_services,Subscriptions,expense,3,1179.73,25873.85,26191.58,-1557.1,0.9878690476299863,0,current,105774.01
S000702,2025-01-06,2025,1,6,0,U0021,I0018,Engineering,Data,Louisiana,Standard,revenue,AddOnRevenue,revenue,2,378.69,127.94,125.28,7.75,1.0212324393358876,0,current,755646.49
S000013,2025-06-21,2025,6,21,0,U0014,I0008,Engineering,Backend,California,Standard,revenue,AddOnRevenue,revenue,2,2400.98,3203.06,3186.76,191.43,1.0051149129523402,8,1-30,288325.66000000003
S000795,2025-08-19,2025,8,19,0,U0018,I0032,Engineering,Backend,New York,Standard,operations,Other,expense,3,194.15,743.83,756.71,11.44,0.9829746952484081,7,1-30,464347.05
S000620,2025-02-09,2025,2,9,0,U0014,I0033,Engineering,Backend,California,Subscriptions,software_services,Subscriptions,expense,3,1179.73,34738.28,34615.41,-652.14,1.0035497357712475,0,current,466183.24
S000440,2025-04-27,2025,4,27,0,U0013,I0044,Marketing,Manager,Illinois,Standard,operations,Other,expense,3,76.23,134.94,134.15,-1.9,1.0059398269951452,7,1-30,133936.1
S000287,2025-01-31,2025,1,31,0,U0014,I0047,Engineering,Backend,California,Standard,software_services,Software,expense,2,185.62,427.26,414.24,49.55,1.0314398146805153,27,1-30,755646.49
S000145,2025-01-09,2025,1,9,0,U0014,I0050,Engineering,Backend,California,Standard,operations,Other,expense,1,45.16,35.4,32.09,2.91,1.1030149085262042,0,current,755646.49
S000571,2025-08-07,2025,8,7,0,U0002,I0045,Sales,AE,Texas,Standard,people,Payroll,expense,2,2198.07,8457.02,8598.42,-319.57,0.9835540064833312,14,1-30,159470.1
S000414,2025-03-30,2025,3,30,0,U0018,I0039,Engineering,Backend,New York,Standard,operations,Travel,expense,1,220.18,359.51,355.67,18.31,1.0108102338161344,11,1-30,466495.3
S000619,2025-08-28,2025,8,28,0,U0025,I0016,Marketing,Specialist,New York,Subscriptions,software_services,Subscriptions,expense,1,913.54,7921.55,7811.37,208.01,1.014104394541744,0,current,143517.78
S000581,2025-04-19,2025,4,19,0,U0004,I0007,Engineering,Data,Washington,Subscriptions,software_services,Subscriptions,expense,3,2355.08,75258.78,69529.19,4979.44,1.082405608091194,9,1-30,342370.18
S000478,2025-08-06,2025,8,6,0,U0006,I0044,Engineering,Data,Texas,Standard,operations,Other,expense,2,76.23,162.26,163.03,-6.68,0.9952992412957422,3,1-30,464347.05
S000026,2025-05-17,2025,5,17,0,U0007,I0035,Support,Agent,Washington,Subscriptions,software_services,Subscriptions,expense,1,1567.8,10542.0,9848.89,740.85,1.0703740930656858,11,1-30,76628.45999999999
S000082,2025-01-12,2025,1,12,0,U0008,I0029,Marketing,Manager,Illinois,Standard,software_services,Software,expense,2,104.0,134.55,141.2,-9.66,0.9529438952037521,9,1-30,138890.43
S000362,2025-03-08,2025,3,8,0,U0001,I0025,Engineering,Frontend,Illinois,Standard,people,Payroll,expense,2,2101.09,7976.87,7940.82,518.49,1.0045400011805024,15,1-30,466495.3
S000134,2025-05-18,2025,5,18,0,U0008,I0035,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,1,1567.8,14399.27,14645.26,1125.58,0.9832030387479928,5,1-30,396244.52
S000002,2025-06-01,2025,6,1,0,U0024,I0026,Engineering,Frontend,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,825.52,16462.15,15317.24,-280.43,1.0747470655617197,14,1-30,288325.66000000003
S000594,2025-05-11,2025,5,11,0,U0027,I0027,Support,Lead,Tennessee,Standard,operations,Travel,expense,3,400.04,767.47,743.49,110.7,1.032250834465753,10,1-30,76628.45999999999
S000020,2025-05-30,2025,5,30,0,U0023,I0038,Marketing,Manager,Louisiana,Standard,software_services,Software,expense,3,216.5,289.55,303.24,-0.2,0.9548536410956486,8,1-30,396244.52
S000030,2025-02-10,2025,2,10,0,U0016,I0043,Engineering,Frontend,Louisiana,Standard,people,Payroll,expense,1,1960.48,2131.15,2107.11,560.56,1.0114114165069452,23,1-30,466183.24
S000335,2025-05-19,2025,5,19,0,U0022,I0043,Sales,AE,Vermont,Standard,people,Payroll,expense,1,1960.48,6025.87,5833.36,769.92,1.0330018745895166,0,current,186541.83000000002
S000502,2025-06-08,2025,6,8,0,U0027,I0008,Support,Lead,Tennessee,Standard,revenue,AddOnRevenue,revenue,2,2400.98,11047.42,10732.64,-224.24,1.0293292237510996,4,1-30,52264.88
S000769,2025-02-03,2025,2,3,0,U0007,I0047,Support,Agent,Washington,Standard,software_services,Software,expense,1,185.62,100.93,88.8,15.11,1.1365644354579776,0,current,142149.41
S000351,2025-05-16,2025,5,16,0,U0015,I0030,Marketing,Specialist,Vermont,Standard,software_services,Software,expense,3,289.07,1064.64,1051.55,58.14,1.0124466955198328,8,1-30,396244.52
S000084,2025-03-15,2025,3,15,0,U0009,I0023,Sales,SDR,Florida,Standard,operations,Travel,expense,3,778.02,2420.77,2442.66,-52.56,0.9910386687275121,8,1-30,165634.36000000002
S000496,2025-06-27,2025,6,27,0,U0016,I0029,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,3,104.0,200.4,203.81,21.63,0.9832939633309846,11,1-30,288325.66000000003
S000331,2025-07-18,2025,7,18,0,U0018,I0041,Engineering,Backend,New York,Subscriptions,software_services,Subscriptions,expense,1,1480.31,16863.41,17439.16,-85.15,0.9669849941989006,9,1-30,249661.24000000002
S000054,2025-02-04,2025,2,4,0,U0014,I0014,Engineering,Backend,California,Standard,operations,Other,expense,2,168.1,268.21,265.52,14.01,1.0101153095915596,10,1-30,466183.24
S000800,2025-01-28,2025,1,28,0,U0024,I0019,Engineering,Frontend,Tennessee,Standard,people,Payroll,expense,2,2189.74,8610.34,8382.88,215.12,1.0271338173280165,14,1-30,755646.49
S000174,2025-01-08,2025,1,8,0,U0022,I0043,Sales,AE,Vermont,Standard,people,Payroll,expense,2,1960.48,9172.35,8558.17,725.97,1.071765007832272,3,1-30,149523.74
S000437,2025-05-19,2025,5,19,0,U0024,I0050,Engineering,Frontend,Tennessee,Standard,operations,Other,expense,1,45.16,37.93,37.39,9.62,1.0145602600565746,0,current,731138.8
S000489,2025-01-31,2025,1,31,0,U0003,I0013,Engineering,Data,Illinois,Standard,people,Payroll,expense,1,1858.96,3502.51,3470.52,407.82,1.0092183353587831,0,current,755646.49
S000680,2025-09-22,2025,9,22,0,U0025,I0034,Marketing,Specialist,New York,Standard,people,Payroll,expense,1,1366.83,2048.5,2130.01,-202.88,0.9617322242439849,10,1-30,58396.86
S000733,2025-04-16,2025,4,16,0,U0021,I0019,Engineering,Data,Louisiana,Standard,people,Payroll,expense,1,2189.74,2160.65,2134.52,19.53,1.0122388141899328,0,current,342370.18
S000467,2025-04-19,2025,4,19,0,U0027,I0038,Support,Lead,Tennessee,Standard,software_services,Software,expense,1,216.5,136.14,124.66,25.89,1.0921075329284131,0,current,64728.380000000005
S000752,2025-09-09,2025,9,9,0,U0014,I0029,Engineering,Backend,California,Standard,software_services,Software,expense,1,104.0,100.13,98.56,0.88,1.0159179613287366,5,1-30,433946.04000000004
S000679,2025-07-05,2025,7,5,0,U0012,I0032,Engineering,Backend,Tennessee,Standard,operations,Other,expense,3,194.15,581.3,606.1,-74.68,0.9590864980540772,5,1-30,249661.24000000002
S000424,2025-07-14,2025,7,14,0,U0024,I0045,Engineering,Frontend,Tennessee,Standard,people,Payroll,expense,2,2198.07,10093.61,9063.54,1675.99,1.1136495912989695,19,1-30,249661.24000000002
S000782,2025-02-18,2025,2,18,0,U0027,I0012,Support,Lead,Tennessee,Subscriptions,software_services,Subscriptions,expense,3,2802.27,52826.82,51890.2,3017.51,1.018050055181572,4,1-30,142149.41
S000150,2025-01-25,2025,1,25,0,U0012,I0010,Engineering,Backend,Tennessee,Subscriptions,software_services,Subscriptions,expense,3,1516.04,47022.36,45675.96,-1359.41,1.0294773443017802,4,1-30,755646.49
S000517,2025-03-12,2025,3,12,0,U0018,I0049,Engineering,Backend,New York,Standard,revenue,AddOnRevenue,revenue,1,2110.99,929.78,849.09,175.08,1.0950311509969497,9,1-30,466495.3
S000219,2025-05-11,2025,5,11,0,U0016,I0006,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,1,391.47,199.32,190.6,6.55,1.0457965151139799,2,1-30,731138.8
S000495,2025-08-08,2025,8,8,0,U0002,I0045,Sales,AE,Texas,Standard,people,Payroll,expense,1,2198.07,3594.7,3210.95,296.5,1.1195111355325902,0,current,159470.1
S000465,2025-02-02,2025,2,2,0,U0012,I0012,Engineering,Backend,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,2802.27,53620.19,53600.88,-1415.71,1.0003603530188185,0,current,466183.24
S000144,2025-04-13,2025,4,13,0,U0027,I0037,Support,Lead,Tennessee,Standard,operations,Other,expense,3,43.39,78.13,84.63,-4.82,0.923217896503694,11,1-30,64728.380000000005
S000127,2025-09-24,2025,9,24,0,U0003,I0016,Engineering,Data,Illinois,Subscriptions,software_services,Subscriptions,expense,1,913.54,12011.79,11407.63,1281.88,1.052961186944816,5,1-30,433946.04000000004
S000153,2025-04-12,2025,4,12,0,U0018,I0023,Engineering,Backend,New York,Standard,operations,Travel,expense,1,778.02,1083.87,1150.76,-105.48,0.9418785609930034,23,1-30,342370.18
S000239,2025-04-11,2025,4,11,0,U0028,I0030,Support,Agent,New York,Standard,software_services,Software,expense,3,289.07,441.77,475.72,-72.99,0.9286431798906879,6,1-30,64728.380000000005
S000536,2025-05-25,2025,5,25,0,U0019,I0011,Marketing,Manager,Florida,Subscriptions,software_services,Subscriptions,expense,2,1301.15,20819.92,19914.64,-293.52,1.0454579801106938,16,1-30,396244.52
